transaction_id,customer_id,product_name,quantity,unit_price,total_price,purchase_date,store_location,payment_method,is_returned
887,887,Chocolate - Compound Coating,6,322.32,4726.56,5/19/2021,Room 872,credit card,true
888,888,Mussels - Frozen,26,73.59,8419.91,7/9/2021,Room 801,credit card,true
889,889,Steam Pan Full Lid,63,4.26,6550.72,2/21/2021,Room 597,debit card,false
890,890,Scrubbie - Scotchbrite Hand Pad,100,565.57,8905.1,5/14/2021,Apt 1743,debit card,true
891,891,Puree - Raspberry,30,24.44,2487.9,1/4/2021,Apt 552,credit card,true
892,892,"Cod - Salted, Boneless",45,129.8,8674.86,11/2/2021,15th Floor,credit card,true
893,893,Glaze - Apricot,41,326.16,4040.67,8/27/2021,12th Floor,credit card,true
894,894,Pie Box - Cello Window 2.5,17,617.49,290.44,3/30/2021,Room 362,credit card,true
895,895,Lamb - Whole Head Off,92,804.67,3926.78,6/3/2021,Suite 51,credit card,false
896,896,Tuna - Fresh,7,27.7,2.38,1/14/2021,Suite 39,debit card,false
897,897,"Soup - French Onion, Dry",23,811.74,2035.29,1/1/2021,Apt 1450,cash,true
898,898,Sauce - Marinara,35,627.22,9143.39,4/22/2021,18th Floor,credit card,true
899,899,Cookie Dough - Peanut Butter,17,662.16,3921.76,4/23/2021,Suite 97,cash,true
900,900,Breakfast Quesadillas,97,730.53,2758.4,11/22/2021,Room 652,debit card,false
901,901,"Vodka - Hot, Lnferno",19,614.61,588.29,10/2/2021,PO Box 53209,credit card,true
902,902,Swiss Chard,42,66.81,6512.55,8/4/2021,Room 663,credit card,true
903,903,Squash - Pepper,53,823.89,1743.44,2/20/2021,Apt 968,debit card,true
904,904,"Cheese - Havarti, Salsa",78,969.58,4158.03,4/8/2021,Room 923,credit card,false
905,905,Pastry - Key Limepoppy Seed Tea,11,37.76,5289.38,9/25/2021,Suite 32,cash,true
906,906,Cheese - Pont Couvert,24,200.91,6875.81,1/19/2021,17th Floor,debit card,true
907,907,Chocolate - Mi - Amere Semi,93,161.48,3992.75,1/10/2021,Apt 1383,debit card,true
908,908,Chicken - Livers,78,190.45,4778.29,10/10/2021,PO Box 73784,cash,false
909,909,Curry Paste - Madras,71,131.15,5314.2,9/23/2021,PO Box 67978,cash,true
910,910,"Rum - Dark, Bacardi, Black",51,122.17,6454.29,10/21/2021,PO Box 86321,credit card,true
911,911,Sweet Pea Sprouts,39,994.92,8338.74,4/14/2021,Room 705,cash,false
912,912,Liners - Baking Cups,52,863.86,9116.18,7/5/2021,Suite 18,credit card,false
913,913,"Lid - High Heat, Super Clear",26,922.54,8988.66,6/15/2021,Suite 56,debit card,false
914,914,Danishes - Mini Raspberry,71,478.75,1498.75,10/23/2021,Apt 1594,credit card,false
915,915,V8 - Berry Blend,1,604.0,7102.59,11/29/2021,Apt 592,credit card,true
916,916,"Crab - Claws, 26 - 30",94,370.31,4145.62,7/26/2021,PO Box 46877,cash,false
917,917,Cheese - Brie,8,795.75,9626.22,12/12/2021,15th Floor,cash,false
918,918,Molasses - Fancy,45,758.5,8819.36,7/11/2021,Suite 35,credit card,true
919,919,Mix Pina Colada,39,86.91,3442.76,10/1/2021,Apt 1434,debit card,false
920,920,Bread Cranberry Foccacia,5,159.58,8713.34,11/26/2021,Room 1630,debit card,true
921,921,Pepper - Scotch Bonnet,64,347.89,3379.06,7/17/2021,Suite 79,cash,false
922,922,Wine - Taylors Reserve,63,889.12,3714.5,4/19/2021,Apt 1999,cash,true
923,923,Fond - Neutral,90,459.85,6903.3,3/22/2021,Suite 43,debit card,false
924,924,Island Oasis - Lemonade,76,436.62,6862.13,1/28/2021,Suite 99,cash,true
925,925,"Pasta - Bauletti, Chicken White",77,74.53,7526.64,7/15/2021,PO Box 73867,cash,false
926,926,Coffee Cup 8oz 5338cd,36,25.14,6432.15,4/29/2021,4th Floor,debit card,false
927,927,Wine - Bouchard La Vignee Pinot,44,247.11,3712.27,2/7/2021,8th Floor,debit card,true
928,928,"Wine - White, Colubia Cresh",72,836.25,1161.58,2/21/2021,PO Box 43918,cash,false
929,929,"Cheese - Boursin, Garlic / Herbs",8,662.84,4965.17,9/29/2021,13th Floor,cash,true
930,930,Ham - Black Forest,73,214.71,7393.94,8/18/2021,Apt 1816,cash,true
931,931,Lemon Grass,30,520.76,8897.21,12/15/2021,Room 1433,debit card,true
932,932,"Fish - Artic Char, Cold Smoked",61,217.86,9839.21,3/9/2021,PO Box 5644,debit card,true
933,933,Waffle Stix,64,831.78,2488.84,12/6/2021,Room 1302,credit card,true
934,934,"Bread - Pumpernickle, Rounds",24,587.78,112.03,12/24/2021,Suite 5,cash,false
935,935,"Squash - Pattypan, Yellow",8,511.73,8875.04,4/20/2021,Room 1061,debit card,true
936,936,Persimmons,41,663.24,4379.31,4/9/2021,PO Box 42664,debit card,true
937,937,Wine - Magnotta - Pinot Gris Sr,47,845.56,7021.11,2/28/2021,Suite 20,debit card,false
938,938,Wine - Fat Bastard Merlot,34,192.15,979.53,7/15/2021,PO Box 74929,credit card,true
939,939,Soup - Campbells Asian Noodle,4,120.13,4773.37,11/3/2021,Suite 33,debit card,true
940,940,"Pork - Ham, Virginia",28,744.86,1068.86,11/15/2021,Apt 47,cash,true
941,941,"Nut - Walnut, Pieces",47,300.79,2489.14,8/27/2021,6th Floor,debit card,false
942,942,Wine - Jaboulet Cotes Du Rhone,79,186.8,3863.01,1/8/2021,Suite 58,credit card,false
943,943,Juice - Apple 284ml,18,76.28,2217.56,1/24/2021,2nd Floor,credit card,true
944,944,Red Cod Fillets - 225g,92,712.28,5975.78,6/26/2021,PO Box 96174,cash,true
945,945,Sauce - Marinara,37,212.77,479.4,8/8/2021,Room 1892,credit card,true
946,946,Carbonated Water - Blackberry,15,637.59,5121.39,8/28/2021,Apt 1439,debit card,false
947,947,"Corn - Cream, Canned",66,669.79,1363.18,12/26/2021,Room 504,credit card,true
948,948,Bonito Flakes - Toku Katsuo,46,134.27,5330.29,7/28/2021,Apt 1867,cash,false
949,949,Cookie Dough - Chunky,53,12.47,4513.19,3/7/2021,Apt 1818,cash,true
950,950,Oil - Hazelnut,59,883.66,1686.53,5/17/2021,Suite 67,debit card,false
951,951,Cornstarch,35,84.63,8981.33,2/1/2021,PO Box 17956,debit card,true
952,952,Capon - Whole,75,589.46,7260.63,4/8/2021,Suite 33,cash,false
953,953,Shrimp - 31/40,48,371.06,7806.23,11/25/2021,Suite 62,debit card,false
954,954,"Gin - Gilbeys London, Dry",74,1.4,5823.52,6/30/2021,16th Floor,cash,false
955,955,Grenadine,7,481.58,3063.24,5/20/2021,PO Box 74964,credit card,false
956,956,"Juice - Cranberry, 341 Ml",54,628.49,7174.96,7/30/2021,PO Box 29673,cash,true
957,957,Wine - Crozes Hermitage E.,64,999.56,9914.14,5/19/2021,PO Box 51850,cash,true
958,958,Pancetta,75,187.85,9599.57,3/4/2021,Suite 17,debit card,true
959,959,Caviar - Salmon,31,27.71,6565.1,10/27/2021,PO Box 25758,credit card,true
960,960,Kellogs Cereal In A Cup,51,723.76,100.17,3/8/2021,Apt 1068,cash,true
961,961,"Roe - Lump Fish, Red",37,570.12,383.6,11/21/2021,Suite 43,credit card,false
962,962,"Veal - Inside, Choice",40,852.63,1707.41,2/25/2021,PO Box 88391,debit card,true
963,963,"Juice - Apple, 1.36l",87,361.22,3645.22,11/15/2021,Room 355,debit card,true
964,964,"Nut - Pistachio, Shelled",7,271.36,990.63,12/22/2021,Apt 1612,cash,false
965,965,Soup - Campbells Chili,64,788.79,5268.24,9/30/2021,Room 1010,cash,false
966,966,Duck - Whole,50,876.26,1396.71,7/3/2021,Room 1709,credit card,false
967,967,Pheasants - Whole,10,502.1,5517.31,5/21/2021,12th Floor,credit card,false
968,968,Foil - 4oz Custard Cup,41,347.83,5902.85,9/22/2021,Room 1718,credit card,false
969,969,Beer - Maudite,96,581.83,3826.9,9/28/2021,9th Floor,debit card,false
970,970,Seabream Whole Farmed,86,475.51,5840.54,8/20/2021,Suite 55,debit card,false
971,971,Crackers - Melba Toast,9,11.68,8251.04,3/10/2021,Apt 86,debit card,false
972,972,"Wine - White, Antinore Orvieto",54,530.77,1596.88,8/7/2021,PO Box 39668,cash,true
973,973,"Juice - Apple, 500 Ml",57,856.79,6353.97,3/5/2021,Suite 95,credit card,false
974,974,"Beef - Cooked, Corned",87,901.52,7110.07,6/14/2021,Suite 40,debit card,false
975,975,Soup - Campbells Beef Strogonoff,42,345.21,5812.86,5/4/2021,Apt 1947,debit card,true
976,976,Bay Leaf Fresh,5,997.92,4272.51,7/10/2021,PO Box 14153,cash,false
977,977,"Sauce - Soya, Light",57,123.3,6029.95,2/28/2021,PO Box 14279,credit card,true
978,978,Almonds Ground Blanched,70,217.51,8559.56,1/10/2021,PO Box 21605,cash,false
979,979,Sloe Gin - Mcguinness,32,796.68,2003.08,8/25/2021,PO Box 68223,cash,true
980,980,Energy Drink Red Bull,10,96.85,8616.61,12/11/2021,Room 1857,cash,false
981,981,Nantuket Peach Orange,44,137.15,2399.4,1/31/2021,Room 1868,cash,false
982,982,Ginger - Crystalized,10,68.21,7285.06,4/20/2021,PO Box 23352,credit card,false
983,983,Pomello,86,923.57,3880.89,2/15/2021,PO Box 17531,cash,false
984,984,Wine - Cabernet Sauvignon,69,947.62,5439.18,7/4/2021,Suite 59,cash,false
985,985,Sprouts - Bean,45,347.25,5969.13,6/27/2021,Apt 395,debit card,false
986,986,"Fish - Artic Char, Cold Smoked",5,518.22,6335.95,2/28/2021,PO Box 12523,debit card,false
987,987,Pur Source,88,221.61,7113.37,3/22/2021,PO Box 86294,credit card,true
988,988,Muffin Carrot - Individual,80,28.69,1868.3,6/9/2021,7th Floor,debit card,true
989,989,Wood Chips - Regular,91,488.87,2021.44,5/22/2021,PO Box 95977,debit card,true
990,990,Cut Wakame - Hanawakaba,97,545.8,8642.94,12/4/2021,Apt 1621,cash,true
991,991,"Turkey - Breast, Double",27,594.3,6406.92,11/11/2021,Room 539,cash,true
992,992,"Veal - Round, Eye Of",44,900.35,4659.92,2/7/2021,11th Floor,debit card,true
993,993,Sprouts Dikon,74,558.46,1524.64,6/28/2021,Room 730,cash,false
994,994,Pepper - Chili Powder,82,343.98,5979.73,8/15/2021,Apt 1164,cash,false
995,995,Cabbage - Green,4,687.36,8429.72,6/22/2021,Suite 10,credit card,false
996,996,Petite Baguette,7,332.13,5421.97,8/1/2021,9th Floor,debit card,true
997,997,"Salt - Rock, Course",52,352.41,123.75,4/26/2021,4th Floor,cash,false
998,998,Horseradish - Prepared,61,404.1,5785.16,10/1/2021,Apt 1424,credit card,false
999,999,Cheese Cloth No 60,24,914.06,5633.52,1/16/2021,PO Box 22941,debit card,false
1000,1000,Banana,83,545.93,9704.32,8/12/2021,Room 1797,credit card,true
